건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,총점
434,,1.16501E+24,,서울특별시 서초구 청계산로 434,137180,6802,,,,127.0708927,37.43044833,50
421,,1.16501E+24,,서울특별시 서초구 청계산로 421,137180,6802,,,,127.070821,37.43167322,20
397,,1.16501E+24,,서울특별시 서초구 청계산로 397,137180,6802,,,,127.068172,37.43298595,13
28,,1.15451E+24,,서울특별시 금천구 삼성산길 28,153862,8654,,1,,126.9064193,37.43384375,29
11,,1.15451E+24,위너스타워,서울특별시 금천구 삼성산길 11,153862,8654,,,,126.9048111,37.43409918,91
11,,1.15451E+24,위너스타워,서울특별시 금천구 삼성산길 11,153862,8654,,1,,126.9048111,37.43409918,24
11,,1.15451E+24,위너스타워,서울특별시 금천구 삼성산길 11,153862,8654,,2,,126.9048111,37.43409918,57
11,,1.15451E+24,위너스타워,서울특별시 금천구 삼성산길 11,153862,8654,,3,,126.9048111,37.43409918,100
11,,1.15451E+24,위너스타워,서울특별시 금천구 삼성산길 11,153862,8654,,,,126.9048111,37.43409918,37
11,,1.15451E+24,위너스타워,서울특별시 금천구 삼성산길 11,153862,8654,,1,,126.9048111,37.43409918,96
9,,1.15451E+24,,서울특별시 금천구 삼성산길 9,153862,8654,,,,126.9045055,37.43413239,23
9,,1.15451E+24,,서울특별시 금천구 삼성산길 9,153862,8654,,1,,126.9045055,37.43413239,24
9,,1.15451E+24,,서울특별시 금천구 삼성산길 9,153862,8654,,,,126.9045055,37.43413239,54
9,,1.15451E+24,,서울특별시 금천구 삼성산길 9,153862,8654,,1,,126.9045055,37.43413239,94
9,,1.15451E+24,,서울특별시 금천구 삼성산길 9,153862,8654,,1,,126.9045055,37.43413239,19
7,,1.15451E+24,,서울특별시 금천구 삼성산길 7,153862,8654,,2,,126.9042226,37.4341568,90
7,,1.15451E+24,,서울특별시 금천구 삼성산길 7,153862,8654,,1,,126.9042226,37.4341568,28
7,,1.15451E+24,,서울특별시 금천구 삼성산길 7,153862,8654,,3,,126.9042226,37.4341568,74
7,,1.15451E+24,,서울특별시 금천구 삼성산길 7,153862,8654,,1,,126.9042226,37.4341568,62
7,,1.15451E+24,,서울특별시 금천구 삼성산길 7,153862,8654,,1,,126.9042226,37.4341568,31
7,,1.15451E+24,,서울특별시 금천구 삼성산길 7,153862,8654,,2,,126.9042226,37.4341568,57
7,,1.15451E+24,,서울특별시 금천구 삼성산길 7,153862,8654,,1,,126.9042226,37.4341568,93
7,,1.15451E+24,,서울특별시 금천구 삼성산길 7,153862,8654,,,,126.9042226,37.4341568,30
7,,1.15451E+24,,서울특별시 금천구 삼성산길 7,153862,8654,,3,,126.9042226,37.4341568,69
7,,1.15451E+24,,서울특별시 금천구 삼성산길 7,153862,8654,,1,,126.9042226,37.4341568,85
3,,1.15451E+24,,서울특별시 금천구 삼성산길 3,153862,8654,,1,,126.9038823,37.43425276,94
3,,1.15451E+24,,서울특별시 금천구 삼성산길 3,153862,8654,,1,,126.9038823,37.43425276,19
3,,1.15451E+24,,서울특별시 금천구 삼성산길 3,153862,8654,,,,126.9038823,37.43425276,78
3,,1.15451E+24,,서울특별시 금천구 삼성산길 3,153862,8654,,3,,126.9038823,37.43425276,85
3,,1.15451E+24,,서울특별시 금천구 삼성산길 3,153862,8654,,,,126.9038823,37.43425276,42
3,,1.15451E+24,,서울특별시 금천구 삼성산길 3,153862,8654,,2,,126.9038823,37.43425276,16
3,,1.15451E+24,,서울특별시 금천구 삼성산길 3,153862,8654,,1,,126.9038823,37.43425276,98
3,,1.15451E+24,,서울특별시 금천구 삼성산길 3,153862,8654,,2,,126.9038823,37.43425276,18
3,,1.15451E+24,,서울특별시 금천구 삼성산길 3,153862,8654,,1,,126.9038823,37.43425276,78
3,,1.15451E+24,,서울특별시 금천구 삼성산길 3,153862,8654,,1,,126.9038823,37.43425276,83
8,63,1.15451E+24,,서울특별시 금천구 시흥대로2길 8-63,153862,8654,,1,,126.9041869,37.43428262,85
6,,1.15451E+24,,서울특별시 금천구 시흥대로 6,153862,8654,,1,,126.9035201,37.43429445,1
6,,1.15451E+24,,서울특별시 금천구 시흥대로 6,153862,8654,,1,,126.9035201,37.43429445,28
6,,1.15451E+24,,서울특별시 금천구 시흥대로 6,153862,8654,,,,126.9035201,37.43429445,6
6,,1.15451E+24,,서울특별시 금천구 시흥대로 6,153862,8654,,1,,126.9035201,37.43429445,89
6,,1.15451E+24,,서울특별시 금천구 시흥대로 6,153862,8654,,1,,126.9035201,37.43429445,69
6,,1.15451E+24,,서울특별시 금천구 시흥대로 6,153862,8654,,,,126.9035201,37.43429445,17
18,,1.16501E+24,,서울특별시 서초구 새정3길 18,137180,6802,,,,127.0703105,37.43457966,88
8,,1.15451E+24,아르스파크,서울특별시 금천구 시흥대로 8,153862,8654,,,,126.9034703,37.43460936,25
8,,1.15451E+24,아르스파크,서울특별시 금천구 시흥대로 8,153862,8654,,2,,126.9034703,37.43460936,1
8,,1.15451E+24,아르스파크,서울특별시 금천구 시흥대로 8,153862,8654,,1,,126.9034703,37.43460936,17
8,,1.15451E+24,,서울특별시 금천구 시흥대로2길 8,153862,8654,,1,,126.9038428,37.43463084,28
8,,1.15451E+24,,서울특별시 금천구 시흥대로2길 8,153862,8654,,,,126.9038428,37.43463084,22
8,,1.15451E+24,,서울특별시 금천구 시흥대로2길 8,153862,8654,,,,126.9038428,37.43463084,49
8,,1.16501E+24,,서울특별시 서초구 새정3길 8,137180,6802,,,,127.0692251,37.43463419,51
8,,1.15451E+24,,서울특별시 금천구 시흥대로2길 8,153862,8654,,,,126.9038426,37.43464886,69
8,,1.15451E+24,,서울특별시 금천구 시흥대로2길 8,153862,8654,,1,,126.9038426,37.43464886,76
8,,1.15451E+24,,서울특별시 금천구 시흥대로2길 8,153862,8654,,1,,126.9038426,37.43464886,68
16,,1.15451E+24,금천에이스빌,서울특별시 금천구 시흥대로2길 16,153862,8654,,,,126.9041248,37.43466949,1
16,,1.15451E+24,금천에이스빌,서울특별시 금천구 시흥대로2길 16,153862,8654,,,,126.9041248,37.43466949,84
6,,1.15451E+24,빌딩,서울특별시 금천구 시흥대로2가길 6,153862,8654,,,,126.9052728,37.43497748,43
6,,1.15451E+24,빌딩,서울특별시 금천구 시흥대로2가길 6,153862,8654,,3,,126.9052728,37.43497748,25
10,,1.15451E+24,하나은행시흥남점,서울특별시 금천구 시흥대로 10,153862,8654,,3,,126.9034197,37.43497833,47
10,,1.15451E+24,하나은행시흥남점,서울특별시 금천구 시흥대로 10,153862,8654,,1,,126.9034197,37.43497833,88
10,,1.15451E+24,하나은행시흥남점,서울특별시 금천구 시흥대로 10,153862,8654,,3,,126.9034197,37.43497833,40
11,,1.16501E+24,,서울특별시 서초구 새정2길 11,137180,6802,,,,127.0699169,37.43534247,55
57,10,1.15451E+24,유림빌라맨숀,서울특별시 금천구 시흥대로2길 57-10,153862,8654,,,,126.9065545,37.43542185,8
7,,1.16501E+24,,서울특별시 서초구 새정2길 7,137180,6802,,2,,127.0696762,37.43561991,44
21,,1.16501E+24,,서울특별시 서초구 새정길 21,137180,6802,,1,,127.0679917,37.43567872,44
21,,1.16501E+24,,서울특별시 서초구 새정길 21,137180,6802,,1,,127.0679917,37.43567872,57
23,,1.16501E+24,,서울특별시 서초구 새정길 23,137180,6802,,,,127.06825,37.43580691,96
21,4,1.16501E+24,,서울특별시 서초구 새정길 21-4,137180,6802,,,,127.0681576,37.43596837,68
35,15,1.15451E+24,,서울특별시 금천구 시흥대로6길 35-15,153862,8654,,,,126.904693,37.43677422,44
21,,1.15451E+24,,서울특별시 금천구 시흥대로6가길 21,153862,8654,,,,126.9039797,37.43686672,64
39,7,1.15451E+24,박미주유소,서울특별시 금천구 시흥대로 39-7,153863,8641,,2,,126.9024381,37.43719482,65
39,7,1.15451E+24,박미주유소,서울특별시 금천구 시흥대로 39-7,153863,8641,,2,,126.9024381,37.43719482,78
36,2,1.15451E+24,구두수선대,서울특별시 금천구 시흥대로 36-2,153756,8654,,,,126.9032619,37.43727455,66
36,2,1.15451E+24,구두수선대,서울특별시 금천구 시흥대로 36-2,153756,8654,,,,126.9032619,37.43727455,73
36,2,1.15451E+24,구두수선대,서울특별시 금천구 시흥대로 36-2,153756,8654,,,,126.9032619,37.43727455,1
36,2,1.15451E+24,구두수선대,서울특별시 금천구 시흥대로 36-2,153756,8654,,,,126.9032619,37.43727455,89
36,2,1.15451E+24,구두수선대,서울특별시 금천구 시흥대로 36-2,153756,8654,,,,126.9032619,37.43727455,54
36,2,1.15451E+24,구두수선대,서울특별시 금천구 시흥대로 36-2,153756,8654,,,,126.9032619,37.43727455,6
36,2,1.15451E+24,구두수선대,서울특별시 금천구 시흥대로 36-2,153756,8654,,,,126.9032619,37.43727455,60
46,,1.15451E+24,중앙철재종합상가,서울특별시 금천구 시흥대로 46,153862,8654,,,,126.9037632,37.43776577,64
46,,1.15451E+24,중앙철재종합상가,서울특별시 금천구 시흥대로 46,153862,8654,,,,126.9037632,37.43776577,45
46,,1.15451E+24,중앙철재종합상가,서울특별시 금천구 시흥대로 46,153862,8654,,,,126.9037632,37.43776577,73
46,,1.15451E+24,중앙철재종합상가,서울특별시 금천구 시흥대로 46,153756,8654,,2,,126.9037632,37.43776577,98
46,,1.15451E+24,중앙철재종합상가,서울특별시 금천구 시흥대로 46,153756,8654,,,,126.9037632,37.43776577,53
46,,1.15451E+24,중앙철재종합상가,서울특별시 금천구 시흥대로 46,153756,8654,,,,126.9037632,37.43776577,69
46,,1.15451E+24,중앙철재종합상가,서울특별시 금천구 시흥대로 46,153756,8654,,,,126.9037632,37.43776577,45
46,,1.15451E+24,중앙철재종합상가,서울특별시 금천구 시흥대로 46,153756,8654,,,,126.9037632,37.43776577,66
46,,1.15451E+24,중앙철재종합상가,서울특별시 금천구 시흥대로 46,153756,8654,,,,126.9037632,37.43776577,69
46,,1.15451E+24,중앙철재종합상가,서울특별시 금천구 시흥대로 46,153756,8654,,,,126.9037632,37.43776577,28
46,,1.15451E+24,중앙철재종합상가,서울특별시 금천구 시흥대로 46,153756,8654,,2,,126.9037632,37.43776577,18
39,,1.15451E+24,,서울특별시 금천구 시흥대로 39,153863,8641,,,,126.9027431,37.43798157,78
39,,1.15451E+24,,서울특별시 금천구 시흥대로 39,153863,8641,,,,126.9027431,37.43798157,23
52,,1.15451E+24,,서울특별시 금천구 시흥대로 52,153862,8654,,1,,126.9035232,37.43872767,68
10,,1.15451E+24,,서울특별시 금천구 시흥대로12길 10,153862,8654,,,,126.9039039,37.43896548,33
10,,1.15451E+24,,서울특별시 금천구 시흥대로12길 10,153862,8654,,,,126.9039039,37.43896548,41
10,,1.15451E+24,,서울특별시 금천구 시흥대로12길 10,153862,8654,,2,,126.9039039,37.43896548,77
61,,1.15451E+24,,서울특별시 금천구 시흥대로 61,153863,8640,,1,,126.9028322,37.43961331,19
64,,1.15451E+24,,서울특별시 금천구 시흥대로 64,153861,8653,,,,126.9036556,37.43972006,93
76,,1.15451E+24,,서울특별시 금천구 시흥대로12길 76,153861,8653,,,,126.9073456,37.44007861,47
10,,1.15451E+24,,서울특별시 금천구 시흥대로18길 10,153861,8653,,1,,126.9041351,37.44015702,11
10,,1.15451E+24,,서울특별시 금천구 시흥대로18길 10,153861,8653,,1,,126.9041351,37.44015702,94
10,,1.15451E+24,,서울특별시 금천구 시흥대로18길 10,153861,8653,,2,,126.9041351,37.44015702,86
10,,1.15451E+24,,서울특별시 금천구 시흥대로18길 10,153861,8653,,1,,126.9041351,37.44015702,8
10,,1.15451E+24,,서울특별시 금천구 시흥대로18길 10,153861,8653,,1,,126.9041351,37.44015702,17
70,,1.15451E+24,,서울특별시 금천구 시흥대로 70,153861,8653,,,,126.9037168,37.44017116,82
70,,1.15451E+24,,서울특별시 금천구 시흥대로 70,153861,8653,,2,,126.9037168,37.44017116,82
70,,1.15451E+24,,서울특별시 금천구 시흥대로 70,153861,8653,,,,126.9037168,37.44017116,82
70,,1.15451E+24,,서울특별시 금천구 시흥대로 70,153861,8653,,,,126.9037168,37.44017116,10
70,,1.15451E+24,,서울특별시 금천구 시흥대로 70,153861,8653,,1,,126.9037168,37.44017116,38
67,,1.15451E+24,,서울특별시 금천구 시흥대로 67,153863,8640,,1,,126.9029369,37.44018194,39
16,,1.15451E+24,,서울특별시 금천구 시흥대로18길 16,153861,8653,,1,,126.9045412,37.44020583,23
16,,1.15451E+24,,서울특별시 금천구 시흥대로18길 16,153861,8653,,,,126.9045405,37.44025989,48
16,,1.15451E+24,,서울특별시 금천구 시흥대로18길 16,153861,8653,,,,126.9045405,37.44025989,61
16,,1.15451E+24,,서울특별시 금천구 시흥대로18길 16,153861,8653,,1,,126.9045405,37.44025989,71
81,,1.15451E+24,,서울특별시 금천구 시흥대로12길 81,153861,8653,,,,126.9071496,37.44034712,28
9,,1.15451E+24,,서울특별시 금천구 시흥대로18길 9,153861,8652,,1,,126.9041189,37.44049927,10
9,,1.15451E+24,,서울특별시 금천구 시흥대로18길 9,153861,8652,,2,,126.9041189,37.44049927,13
9,,1.15451E+24,,서울특별시 금천구 시흥대로18길 9,153861,8652,,1,,126.9041189,37.44049927,36
9,,1.15451E+24,,서울특별시 금천구 시흥대로18길 9,153861,8652,,,,126.9041189,37.44049927,3
72,,1.15451E+24,,서울특별시 금천구 시흥대로 72,153861,8652,,,,126.9037233,37.44050461,40
72,,1.15451E+24,,서울특별시 금천구 시흥대로 72,153861,8652,,1,,126.9037233,37.44050461,16
72,,1.15451E+24,,서울특별시 금천구 시흥대로 72,153861,8652,,1,,126.9037233,37.44050461,81
65,4,1.15451E+24,,서울특별시 금천구 시흥대로18길 65-4,153861,8653,,,,126.9075082,37.44055767,54
23,,1.15451E+24,미도연립,서울특별시 금천구 시흥대로18길 23,153861,8652,,3,,126.9049643,37.44064226,100
76,,1.15451E+24,,서울특별시 금천구 시흥대로 76,153861,8652,,1,,126.9037424,37.44073906,8
76,,1.15451E+24,,서울특별시 금천구 시흥대로 76,153861,8652,,1,,126.9037424,37.44073906,29
10,,1.15451E+24,,서울특별시 금천구 시흥대로20길 10,153861,8652,,1,,126.9044763,37.44078191,8
10,,1.15451E+24,,서울특별시 금천구 시흥대로20길 10,153861,8652,,1,,126.9044763,37.44078191,86
10,,1.15451E+24,,서울특별시 금천구 시흥대로20길 10,153861,8652,,,,126.9044763,37.44078191,58
10,,1.15451E+24,,서울특별시 금천구 시흥대로20길 10,153861,8652,,,,126.9044763,37.44078191,68
11,,1.15451E+24,,서울특별시 금천구 시흥대로20길 11,153861,8652,,,,126.904102,37.44087755,47
78,,1.15451E+24,,서울특별시 금천구 시흥대로 78,153861,8652,,,,126.9037736,37.44092857,35
13,,1.15451E+24,,서울특별시 금천구 시흥대로20길 13,153861,8652,,1,,126.9041566,37.44101322,2
13,,1.15451E+24,,서울특별시 금천구 시흥대로20길 13,153861,8652,,,,126.9041566,37.44101322,66
13,,1.15451E+24,,서울특별시 금천구 시흥대로20길 13,153861,8652,,1,,126.9041566,37.44101322,13
1,,1.15451E+24,,서울특별시 금천구 시흥대로22길 1,153861,8652,,,,126.9044503,37.44101594,21
1,,1.15451E+24,,서울특별시 금천구 시흥대로22길 1,153861,8652,,1,,126.9044503,37.44101594,53
26,,1.15451E+24,,서울특별시 금천구 시흥대로27길 26,153863,8639,,,,126.9020428,37.44104766,17
26,,1.15451E+24,,서울특별시 금천구 시흥대로27길 26,153863,8639,,,,126.9020428,37.44104766,84
26,,1.15451E+24,,서울특별시 금천구 시흥대로27길 26,153863,8639,,,,126.9020428,37.44104766,56
80,,1.15451E+24,,서울특별시 금천구 시흥대로 80,153861,8652,,,,126.903828,37.44107324,57
80,,1.15451E+24,,서울특별시 금천구 시흥대로 80,153861,8652,,3,,126.903828,37.44107324,34
22,,1.15451E+24,건목프라자,서울특별시 금천구 시흥대로27길 22,153863,8639,,1,,126.9021649,37.44120198,2
81,,1.15451E+24,,서울특별시 금천구 시흥대로 81,153863,8640,,,,126.9030788,37.44130057,23
81,,1.15451E+24,,서울특별시 금천구 시흥대로 81,153863,8640,,,,126.9030788,37.44130057,76
21,,1.15451E+24,,서울특별시 금천구 시흥대로20길 21,153861,8652,,1,,126.9041974,37.44131094,3
21,,1.15451E+24,,서울특별시 금천구 시흥대로20길 21,153861,8652,,1,,126.9041974,37.44131094,32
21,,1.15451E+24,,서울특별시 금천구 시흥대로20길 21,153861,8652,,,,126.9041974,37.44131094,87
82,,1.15451E+24,,서울특별시 금천구 시흥대로 82,153861,8652,,4,,126.9038355,37.44133462,57
82,,1.15451E+24,,서울특별시 금천구 시흥대로 82,153861,8652,,2,,126.9038355,37.44133462,64
82,,1.15451E+24,,서울특별시 금천구 시흥대로 82,153861,8652,,1,,126.9038355,37.44133462,51
82,,1.15451E+24,,서울특별시 금천구 시흥대로 82,153861,8652,,1,,126.9038355,37.44133462,36
82,,1.15451E+24,,서울특별시 금천구 시흥대로 82,153861,8652,,1,,126.9038355,37.44133462,62
82,,1.15451E+24,,서울특별시 금천구 시흥대로 82,153861,8652,,2,,126.9038355,37.44133462,82
97,,1.15451E+24,시흥유통상가,서울특별시 금천구 시흥대로 97,153755,8639,,3,,126.9012231,37.44146354,69
26,,1.15451E+24,,서울특별시 금천구 시흥대로20길 26,153861,8652,,1,,126.9046464,37.44152235,14
26,,1.15451E+24,,서울특별시 금천구 시흥대로20길 26,153861,8652,,1,,126.9046464,37.44152235,38
84,,1.15451E+24,윤빌딩,서울특별시 금천구 시흥대로 84,153861,8652,,,,126.9038772,37.44156928,42
84,,1.15451E+24,윤빌딩,서울특별시 금천구 시흥대로 84,153861,8652,,1,,126.9038772,37.44156928,22
6,,1.15451E+24,,서울특별시 금천구 시흥대로26길 6,153861,8652,,2,,126.9040574,37.441616,62
4,,1.15451E+24,,서울특별시 금천구 시흥대로27길 4,153863,8639,,,,126.9029154,37.44165947,35
16,,1.15451E+24,낙원아파트,서울특별시 금천구 시흥대로26길 16,153861,8652,,,,126.9048362,37.44167729,34
86,,1.15451E+24,,서울특별시 금천구 시흥대로 86,153861,8652,,2,,126.9038866,37.44170452,23
9,,1.15451E+24,,서울특별시 금천구 시흥대로26길 9,153861,8652,,1,,126.9042686,37.44185224,1
3,,1.15451E+24,,서울특별시 금천구 시흥대로26길 3,153861,8652,,1,,126.9040425,37.44185915,75
5,,1.15451E+24,,서울특별시 금천구 시흥대로26길 5,153861,8652,,,,126.9041329,37.44185999,36
88,,1.15451E+24,오복빌딩,서울특별시 금천구 시흥대로 88,153861,8652,,1,,126.9038954,37.44187581,17
37,,1.15451E+24,영림팰리스,서울특별시 금천구 시흥대로26길 37,153861,8652,,1,,126.9058156,37.44193865,64
37,,1.15451E+24,영림팰리스,서울특별시 금천구 시흥대로26길 37,153861,8652,,,,126.9058156,37.44193865,40
88,1,1.15451E+24,,서울특별시 금천구 시흥대로 88-1,153861,8652,,1,,126.9039391,37.44197533,27
11,5,1.15451E+24,,서울특별시 금천구 시흥대로26길 11-5,153861,8652,,,,126.9042329,37.44197805,3
89,4,1.15451E+24,,서울특별시 금천구 시흥대로 89-4,153863,8639,,1,,126.903023,37.4420299,51
11,,1.15451E+24,백운한비치3차,서울특별시 금천구 시흥대로26길 11,153861,8652,,1,,126.9046389,37.44203588,28
11,,1.15451E+24,백운한비치3차,서울특별시 금천구 시흥대로26길 11,153861,8652,,,,126.9046389,37.44203588,9
11,,1.15451E+24,백운한비치3차,서울특별시 금천구 시흥대로26길 11,153861,8652,,1,,126.9046389,37.44203588,55
11,7,1.15451E+24,,서울특별시 금천구 시흥대로26길 11-7,153861,8652,,1,,126.9043333,37.44206909,69
11,7,1.15451E+24,,서울특별시 금천구 시흥대로26길 11-7,153861,8652,,,,126.9043333,37.44206909,34
11,,1.15451E+24,백운한비치3차,서울특별시 금천구 시흥대로26길 11,153861,8652,,,,126.9046271,37.44207181,46
11,,1.15451E+24,백운한비치3차,서울특별시 금천구 시흥대로26길 11,153861,8652,,1,,126.9046271,37.44207181,74
90,,1.15451E+24,정송빌딩,서울특별시 금천구 시흥대로 90,153861,8652,,3,,126.903926,37.44210135,71
90,,1.15451E+24,정송빌딩,서울특별시 금천구 시흥대로 90,153861,8652,,,,126.903926,37.44210135,92
90,,1.15451E+24,정송빌딩,서울특별시 금천구 시흥대로 90,153861,8652,,,,126.903926,37.44210135,74
90,,1.15451E+24,정송빌딩,서울특별시 금천구 시흥대로 90,153861,8652,,1,,126.903926,37.44210135,45
90,,1.15451E+24,정송빌딩,서울특별시 금천구 시흥대로 90,153861,8652,,1,,126.903926,37.44210135,10
89,,1.15451E+24,,서울특별시 금천구 시흥대로 89,153863,8639,,1,,126.9031001,37.44216578,74
24,,1.15451E+24,,서울특별시 금천구 시흥대로28길 24,153861,8652,,,,126.9050998,37.44220234,87
92,,1.15451E+24,,서울특별시 금천구 시흥대로 92,153861,8652,,,,126.9040479,37.44226467,61
92,,1.15451E+24,,서울특별시 금천구 시흥대로 92,153861,8652,,2,,126.9040479,37.44226467,68
92,,1.15451E+24,,서울특별시 금천구 시흥대로 92,153861,8652,,,,126.9040479,37.44226467,10
92,,1.15451E+24,,서울특별시 금천구 시흥대로 92,153861,8652,,,,126.9040479,37.44226467,44
92,,1.15451E+24,,서울특별시 금천구 시흥대로 92,153861,8652,,1,,126.9040479,37.44226467,58
36,,1.15451E+24,남촌빌,서울특별시 금천구 시흥대로28길 36,153861,8652,,1,,126.9057655,37.44227158,82
91,,1.15451E+24,,서울특별시 금천구 시흥대로 91,153863,8639,,,,126.9031323,37.44228321,39
91,,1.15451E+24,,서울특별시 금천구 시흥대로 91,153863,8639,,,,126.9031323,37.44228321,98
69,14,1.15451E+24,,서울특별시 금천구 시흥대로26길 69-14,153033,8651,,,,126.9073465,37.44234928,71
94,,1.15451E+24,,서울특별시 금천구 시흥대로 94,153861,8651,,,,126.9040684,37.44240903,73
94,,1.15451E+24,,서울특별시 금천구 시흥대로 94,153861,8651,,,,126.9040684,37.44240903,71
93,,1.15451E+24,,서울특별시 금천구 시흥대로 93,153863,8639,,2,,126.9032321,37.44241029,19
93,,1.15451E+24,,서울특별시 금천구 시흥대로 93,153863,8639,,1,,126.9032321,37.44241029,73
15,,1.15451E+24,,서울특별시 금천구 시흥대로28길 15,153861,8651,,2,,126.9046104,37.44244109,92
15,,1.15451E+24,,서울특별시 금천구 시흥대로28길 15,153861,8651,,1,,126.9046104,37.44244109,17
15,,1.15451E+24,,서울특별시 금천구 시흥대로28길 15,153861,8651,,1,,126.9046104,37.44244109,44
15,,1.15451E+24,,서울특별시 금천구 시흥대로28길 15,153861,8651,,1,,126.9046104,37.44244109,31
15,,1.15451E+24,,서울특별시 금천구 시흥대로28길 15,153861,8651,,1,,126.9046104,37.44244109,93
15,,1.15451E+24,,서울특별시 금천구 시흥대로28길 15,153861,8651,,1,,126.9046104,37.44244109,62
97,,1.15451E+24,시흥유통상가,서울특별시 금천구 시흥대로 97,153755,8639,,3,,126.9007906,37.44245068,46
93,12,1.15451E+24,,서울특별시 금천구 시흥대로 93-12,153863,8639,,1,,126.9027,37.44247743,55
39,,1.15451E+24,,서울특별시 금천구 시흥대로28길 39,153861,8651,,1,,126.9060563,37.44248151,44
7,3,1.15451E+24,,서울특별시 금천구 시흥대로28길 7-3,153861,8651,,지,,126.9040672,37.44249012,72
7,3,1.15451E+24,,서울특별시 금천구 시흥대로28길 7-3,153861,8651,,1,,126.9040672,37.44249012,54
94,1,1.15451E+24,,서울특별시 금천구 시흥대로 94-1,153861,8651,,1,,126.9039541,37.44249808,90
94,1,1.15451E+24,,서울특별시 금천구 시흥대로 94-1,153861,8651,,,,126.9039541,37.44249808,18
94,1,1.15451E+24,,서울특별시 금천구 시흥대로 94-1,153861,8651,,,,126.9039541,37.44249808,41
94,1,1.15451E+24,,서울특별시 금천구 시흥대로 94-1,153861,8651,,2,,126.9039541,37.44249808,67
69,24,1.15451E+24,,서울특별시 금천구 시흥대로26길 69-24,153033,8651,,1,,126.907468,37.44253962,22
35,3,1.15451E+24,,서울특별시 금천구 시흥대로28길 35-3,153861,8651,,,,126.9058177,37.44256941,12
8,,1.15451E+24,지오빌A,서울특별시 금천구 시흥대로30길 8,153861,8651,,1,,126.9046194,37.44259435,44
96,,1.15451E+24,,서울특별시 금천구 시흥대로 96,153861,8651,,,,126.9039747,37.44263343,22
96,,1.15451E+24,,서울특별시 금천구 시흥대로 96,153861,8651,,,,126.9039747,37.44263343,26
96,,1.15451E+24,,서울특별시 금천구 시흥대로 96,153861,8651,,2,,126.9039747,37.44263343,30
35,6,1.15451E+24,,서울특별시 금천구 시흥대로28길 35-6,153861,8651,,2,,126.9061105,37.44263519,58
7,,1.15451E+24,,서울특별시 금천구 시흥대로30길 7,153861,8651,,1,,126.9043921,37.44268235,12
7,,1.15451E+24,,서울특별시 금천구 시흥대로30길 7,153861,8651,,,,126.9043921,37.44268235,83
98,,1.15451E+24,,서울특별시 금천구 시흥대로 98,153861,8651,,2,,126.9039956,37.44275076,46
98,,1.15451E+24,,서울특별시 금천구 시흥대로 98,153861,8651,,,,126.9039956,37.44275076,12
8,,1.16501E+24,,서울특별시 서초구 원터5길 8,137132,6806,,,,127.0565682,37.44282366,55
12,,1.15451E+24,,서울특별시 금천구 시흥대로30길 12,153861,8651,,1,,126.9046499,37.44282891,85
12,,1.15451E+24,,서울특별시 금천구 시흥대로30길 12,153861,8651,,1,,126.9046499,37.44282891,90
12,,1.15451E+24,,서울특별시 금천구 시흥대로30길 12,153861,8651,,1,,126.9046499,37.44282891,57
12,,1.15451E+24,,서울특별시 금천구 시흥대로30길 12,153861,8651,,,,126.9046499,37.44282891,56
12,,1.15451E+24,,서울특별시 금천구 시흥대로30길 12,153861,8651,,1,,126.9046499,37.44282891,30
12,,1.15451E+24,,서울특별시 금천구 시흥대로30길 12,153861,8651,,2,,126.9046499,37.44282891,96
98,1,1.15451E+24,,서울특별시 금천구 시흥대로 98-1,153861,8651,,2,,126.9040168,37.44285007,61
98,1,1.15451E+24,,서울특별시 금천구 시흥대로 98-1,153861,8651,,1,,126.9040168,37.44285007,45
11,,1.15451E+24,,서울특별시 금천구 시흥대로30길 11,153861,8651,,,,126.9044122,37.44285374,66
11,,1.15451E+24,,서울특별시 금천구 시흥대로30길 11,153861,8651,,,,126.9044122,37.44285374,37
2,,1.16501E+24,더핑거그룹빌딩,서울특별시 서초구 원터5길 2,137132,6806,,1,,127.0559798,37.44288203,33
2,,1.16501E+24,더핑거그룹빌딩,서울특별시 서초구 원터5길 2,137132,6806,,,,127.0559798,37.44288203,21
13,,1.15451E+24,,서울특별시 금천구 시흥대로30길 13,153861,8651,,1,,126.9044226,37.44291691,40
12,,1.16501E+24,,서울특별시 서초구 원터5길 12,137899,6806,,,,127.0571999,37.4429188,49
14,,1.16501E+24,,서울특별시 서초구 원터5길 14,137899,6806,,2,,127.0574596,37.44293889,98
100,,1.15451E+24,건우빌딩,서울특별시 금천구 시흥대로 100,153861,8651,,4,,126.9040264,37.4429673,7
100,,1.15451E+24,건우빌딩,서울특별시 금천구 시흥대로 100,153861,8651,,1,,126.9040264,37.4429673,89
100,,1.15451E+24,건우빌딩,서울특별시 금천구 시흥대로 100,153861,8651,,2,,126.9040264,37.4429673,26
15,,1.15451E+24,,서울특별시 금천구 시흥대로30길 15,153861,8651,,1,,126.9044329,37.44298909,93
18,,1.15451E+24,,서울특별시 금천구 시흥대로30길 18,153861,8651,,,,126.9047037,37.44301863,3
17,,1.15451E+24,,서울특별시 금천구 시흥대로30길 17,153861,8651,,1,,126.9044429,37.44307928,95
23,,1.16501E+24,,서울특별시 서초구 원터길 23,137132,6806,,,,127.0561349,37.44313557,44
